Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-04-03 08:06:00,GIM,1.37,66.67,0.77,114.66,-68.5,-0.8,46.7
2001-04-03 08:06:00,PIN,1.29,60.56,3.84,120.48,-0.7,-22.4,14.1
2001-04-03 08:06:00,RAN,1.55,72.89,-7.77,108.42,1.7,32.1,18.9
2001-04-03 08:06:00,TAL,1.17,78.86,-17.12,102.82,20.7,29.5,3.3
2001-04-03 08:07:00,BLC,1.08,73.96,-1.39,107.86,17.6,23.6,36.9
2001-04-03 08:07:00,BSL,1.96,41.39,0.72,133.37,-7.7,-0.2,7.9
2001-04-03 08:07:00,DLR,1.02,38.98,7.38,140.19,-7.8,1.2,7.5
2001-04-03 08:07:00,EKP,1.38,71.17,-2.61,110.30,29.3,10.7,38.7
2001-04-03 08:07:00,FCC,1.41,68.97,-1.10,112.36,-11.1,-3.4,53.1
2001-04-03 08:07:00,GIM,1.39,66.67,0.77,114.60,-66.3,-1.5,39.7
2001-04-03 08:07:00,PIN,1.31,60.56,3.84,120.40,-0.9,-22.3,14.3
2001-04-03 08:07:00,RAN,1.57,72.89,-7.77,108.36,0.8,33.1,20.0
2001-04-03 08:07:00,TAL,1.18,78.86,-17.12,102.78,19.1,30.9,3.9
2001-04-03 08:08:00,BLC,1.10,73.96,-1.39,107.81,16.6,24.3,37.8
2001-04-03 08:08:00,BSL,1.98,41.39,0.72,133.22,-7.7,0.5,8.0
2001-04-03 08:08:00,DLR,1.03,38.98,7.38,140.07,-7.8,1.2,7.5
2001-04-03 08:08:00,EKP,1.40,71.17,-2.61,110.24,29.2,9.1,38.5
2001-04-03 08:08:00,FCC,1.43,68.97,-1.10,112.30,-15.0,-5.6,54.1
2001-04-03 08:08:00,GIM,1.40,66.67,0.77,114.53,-53.2,2.7,29.0
2001-04-03 08:08:00,PIN,1.32,60.56,3.84,120.32,-0.8,-21.4,14.8
2001-04-03 08:08:00,RAN,1.58,72.89,-7.77,108.30,0.6,32.7,20.5
2001-04-03 08:08:00,TAL,1.20,78.86,-17.12,102.74,17.8,31.4,4.3
2001-04-03 08:09:00,BLC,1.11,73.96,-1.39,107.76,16.7,23.1,35.8
2001-04-03 08:09:00,BSL,2.00,41.39,0.72,133.07,-7.7,0.5,8.0
