Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-01-29 02:30:00,BJN,4.58,71.50,6.03,116.64,-324.1,139.3,329.7
2001-01-29 02:30:00,BRW,14.12,70.23,22.65,97.34,43.6,-1.9,-55.7
2001-01-29 02:30:00,CHD,11.55,65.13,-13.94,88.57,-24.1,-21.8,6.4
2001-01-29 02:30:00,CY0,22.60,79.08,-47.96,123.54,159.8,-70.3,125.4
2001-01-29 02:30:00,DIK,7.78,68.74,30.33,100.51,-132.5,69.5,57.5
2001-01-29 02:30:00,DMH,3.10,77.27,-23.72,120.63,104.3,59.3,122.6
2001-01-29 02:30:00,DNB,2.67,75.13,-23.62,123.12,-18.9,44.3,220.5
2001-01-29 02:30:00,HOP,5.04,73.14,10.45,114.40,-68.2,181.7,90.7
2001-01-29 02:30:00,HRN,4.67,74.18,3.46,115.99,7.8,216.9,209.4
2001-01-29 02:30:00,JAN,2.93,70.23,-13.46,124.89,-561.7,96.7,244.4
2001-01-29 02:30:00,KUV,0.25,81.12,-50.67,122.01,164.2,-18.4,46.7
2001-01-29 02:30:00,LYR,4.83,75.31,3.59,115.24,35.4,173.1,192.5
2001-01-29 02:30:00,NAL,4.77,76.25,0.45,115.40,52.3,177.8,236.4
2001-01-29 02:30:00,PBK,12.68,65.48,-0.21,89.80,-22.1,-0.3,-12.0
2001-01-29 02:30:00,RES,18.66,83.23,-38.96,114.84,50.0,-160.9,-8.2
2001-01-29 02:30:00,SCO,2.21,71.54,-22.66,126.94,-377.3,152.0,-78.8
2001-01-29 02:30:00,SVS,23.64,83.52,-57.98,119.75,136.7,-36.3,18.5
2001-01-29 02:30:00,THL,23.41,85.26,-63.50,118.02,146.0,-32.4,-20.2
2001-01-29 02:30:00,TIK,10.53,66.07,-17.54,90.25,-16.1,-51.7,50.2
2001-01-29 02:30:00,UMQ,0.26,76.76,-42.28,126.17,80.3,-40.6,189.3
2001-01-29 02:30:00,UPN,0.11,79.36,-47.38,123.75,124.7,-59.7,48.2
2001-01-29 02:30:00,VIZ,7.77,74.06,40.48,103.89,-28.4,100.6,65.5
2001-01-29 02:31:00,BJN,4.60,71.50,6.03,116.58,-380.0,132.4,310.4
2001-01-29 02:31:00,BRW,14.14,70.23,22.65,97.41,39.5,-0.8,-59.7
2001-01-29 02:31:00,CHD,11.57,65.13,-13.94,88.58,-24.2,-21.0,6.6
2001-01-29 02:31:00,CY0,22.62,79.08,-47.96,123.59,166.4,-74.8,134.1
2001-01-29 02:31:00,DIK,7.79,68.74,30.33,100.45,-147.6,74.2,56.5
2001-01-29 02:31:00,DMH,3.11,77.27,-23.72,120.62,113.3,62.0,139.2
2001-01-29 02:31:00,DNB,2.69,75.13,-23.62,123.10,-12.9,46.6,236.6
2001-01-29 02:31:00,HOP,5.06,73.14,10.45,114.34,-75.5,189.5,110.0
2001-01-29 02:31:00,HRN,4.68,74.18,3.46,115.94,-5.4,229.9,228.8
2001-01-29 02:31:00,JAN,2.94,70.23,-13.46,124.85,-499.5,99.9,217.3
2001-01-29 02:31:00,KUV,0.27,81.12,-50.67,122.03,174.0,-16.0,49.6
2001-01-29 02:31:00,LYR,4.85,75.31,3.59,115.20,32.7,185.0,208.4
2001-01-29 02:31:00,NAL,4.79,76.25,0.45,115.36,53.6,189.6,256.3
2001-01-29 02:31:00,PBK,12.70,65.48,-0.21,89.83,-22.2,-0.3,-12.0
2001-01-29 02:31:00,RES,18.67,83.23,-38.96,114.90,56.3,-169.9,-9.2
2001-01-29 02:31:00,SCO,2.22,71.54,-22.66,126.92,-365.4,137.7,32.8
2001-01-29 02:31:00,SVS,23.66,83.52,-57.98,119.78,144.0,-36.3,20.8
2001-01-29 02:31:00,THL,23.43,85.26,-63.50,118.05,155.8,-30.8,-20.2
2001-01-29 02:31:00,TIK,10.55,66.07,-17.54,90.23,-18.4,-53.5,53.0
2001-01-29 02:31:00,UMQ,0.27,76.76,-42.28,126.20,69.8,-46.3,210.2
2001-01-29 02:31:00,UPN,0.13,79.36,-47.38,123.78,128.6,-60.4,57.2
2001-01-29 02:31:00,VIZ,7.79,74.06,40.48,103.85,-31.4,108.7,67.5
2001-01-29 02:32:00,BJN,4.61,71.50,6.03,116.52,-412.7,156.1,299.0
2001-01-29 02:32:00,BRW,14.16,70.23,22.65,97.47,37.5,-2.9,-62.7
2001-01-29 02:32:00,CHD,11.59,65.13,-13.94,88.58,-24.1,-23.3,7.1
2001-01-29 02:32:00,CY0,22.64,79.08,-47.96,123.64,166.9,-80.4,138.0
2001-01-29 02:32:00,DIK,7.81,68.74,30.33,100.39,-160.6,72.3,57.5
2001-01-29 02:32:00,DMH,3.13,77.27,-23.72,120.60,119.9,62.7,153.3
2001-01-29 02:32:00,DNB,2.71,75.13,-23.62,123.08,-7.3,36.2,259.1
2001-01-29 02:32:00,HOP,5.08,73.14,10.45,114.29,-80.7,194.4,133.4
2001-01-29 02:32:00,HRN,4.70,74.18,3.46,115.90,-10.1,236.3,249.8
2001-01-29 02:32:00,JAN,2.96,70.23,-13.46,124.81,-464.0,105.3,203.6
2001-01-29 02:32:00,KUV,0.29,81.12,-50.67,122.06,180.7,-16.7,51.6
2001-01-29 02:32:00,LYR,4.87,75.31,3.59,115.16,33.2,192.0,221.8
2001-01-29 02:32:00,NAL,4.81,76.25,0.45,115.32,55.8,198.2,271.4
2001-01-29 02:32:00,PBK,12.72,65.48,-0.21,89.87,-24.2,-0.6,-11.0
2001-01-29 02:32:00,RES,18.69,83.23,-38.96,114.96,60.1,-177.0,-9.2
2001-01-29 02:32:00,SCO,2.24,71.54,-22.66,126.90,-323.7,64.2,153.7
2001-01-29 02:32:00,SVS,23.67,83.52,-57.98,119.81,148.1,-37.9,23.3
2001-01-29 02:32:00,THL,23.45,85.26,-63.50,118.08,162.9,-32.3,-20.2
2001-01-29 02:32:00,TIK,10.57,66.07,-17.54,90.21,-18.5,-56.3,57.3
2001-01-29 02:32:00,UMQ,0.29,76.76,-42.28,126.23,67.6,-43.7,246.7
2001-01-29 02:32:00,UPN,0.15,79.36,-47.38,123.81,129.3,-63.1,68.4
2001-01-29 02:32:00,VIZ,7.80,74.06,40.48,103.80,-34.4,115.7,69.5
2001-01-29 02:33:00,BJN,4.63,71.50,6.03,116.46,-431.3,168.4,293.3
2001-01-29 02:33:00,BRW,14.18,70.23,22.65,97.54,34.4,-0.2,-65.7
2001-01-29 02:33:00,CHD,11.61,65.13,-13.94,88.58,-21.8,-27.0,8.4
2001-01-29 02:33:00,CY0,22.66,79.08,-47.96,123.70,158.3,-72.8,127.3
2001-01-29 02:33:00,DIK,7.83,68.74,30.33,100.32,-174.6,75.4,58.5
2001-01-29 02:33:00,DMH,3.15,77.27,-23.72,120.58,119.1,51.0,166.2
2001-01-29 02:33:00,DNB,2.72,75.13,-23.62,123.06,-18.3,8.6,270.2
2001-01-29 02:33:00,HOP,5.10,73.14,10.45,114.24,-81.9,199.4,159.8
2001-01-29 02:33:00,HRN,4.72,74.18,3.46,115.85,-12.8,230.6,273.1
2001-01-29 02:33:00,JAN,2.98,70.23,-13.46,124.76,-459.5,108.4,196.1
2001-01-29 02:33:00,KUV,0.30,81.12,-50.67,122.09,172.0,-17.0,51.0
2001-01-29 02:33:00,LYR,4.89,75.31,3.59,115.12,35.0,186.7,233.2
2001-01-29 02:33:00,NAL,4.83,76.25,0.45,115.29,56.7,196.3,277.3
2001-01-29 02:33:00,PBK,12.74,65.48,-0.21,89.90,-23.3,-0.6,-11.0
2001-01-29 02:33:00,RES,18.71,83.23,-38.96,115.02,63.0,-176.1,-7.2
2001-01-29 02:33:00,SCO,2.26,71.54,-22.66,126.87,-286.9,-9.5,188.6
2001-01-29 02:33:00,SVS,23.69,83.52,-57.98,119.85,143.4,-37.6,26.7
2001-01-29 02:33:00,THL,23.46,85.26,-63.50,118.12,161.6,-32.8,-15.2
2001-01-29 02:33:00,TIK,10.59,66.07,-17.54,90.19,-16.4,-56.6,60.7
2001-01-29 02:33:00,UMQ,0.31,76.76,-42.28,126.26,66.4,-39.3,249.1
2001-01-29 02:33:00,UPN,0.16,79.36,-47.38,123.84,117.2,-63.5,80.7
2001-01-29 02:33:00,VIZ,7.82,74.06,40.48,103.76,-30.5,118.8,70.5
2001-01-29 02:34:00,BJN,4.65,71.50,6.03,116.41,-459.4,185.1,292.4
2001-01-29 02:34:00,BRW,14.19,70.23,22.65,97.60,29.3,2.0,-69.8
2001-01-29 02:34:00,CHD,11.63,65.13,-13.94,88.59,-21.4,-28.8,9.0
2001-01-29 02:34:00,CY0,22.67,79.08,-47.96,123.75,151.3,-70.2,125.3
2001-01-29 02:34:00,DIK,7.85,68.74,30.33,100.26,-187.9,94.8,57.5
2001-01-29 02:34:00,DMH,3.17,77.27,-23.72,120.56,109.2,35.9,178.9
2001-01-29 02:34:00,DNB,2.74,75.13,-23.62,123.04,-59.6,-15.0,262.7
2001-01-29 02:34:00,HOP,5.12,73.14,10.45,114.19,-97.9,195.0,189.5
2001-01-29 02:34:00,HRN,4.74,74.18,3.46,115.80,-22.0,222.1,285.8
2001-01-29 02:34:00,JAN,3.00,70.23,-13.46,124.72,-471.7,90.7,187.5
2001-01-29 02:34:00,KUV,0.32,81.12,-50.67,122.12,157.9,-19.1,50.2
2001-01-29 02:34:00,LYR,4.90,75.31,3.59,115.07,33.5,179.6,243.8
2001-01-29 02:34:00,NAL,4.85,76.25,0.45,115.25,58.8,190.2,278.4
2001-01-29 02:34:00,PBK,12.76,65.48,-0.21,89.94,-20.4,-1.2,-12.0
2001-01-29 02:34:00,RES,18.73,83.23,-38.96,115.08,65.7,-172.9,-5.2
2001-01-29 02:34:00,SCO,2.28,71.54,-22.66,126.85,-262.0,-48.0,147.0
2001-01-29 02:34:00,SVS,23.71,83.52,-57.98,119.88,139.6,-35.9,31.3
2001-01-29 02:34:00,THL,23.48,85.26,-63.50,118.15,156.6,-33.7,-10.2
2001-01-29 02:34:00,TIK,10.61,66.07,-17.54,90.17,-17.5,-57.8,62.2
2001-01-29 02:34:00,UMQ,0.33,76.76,-42.28,126.29,48.4,-43.9,250.3
2001-01-29 02:34:00,UPN,0.18,79.36,-47.38,123.87,106.6,-63.9,89.2
2001-01-29 02:34:00,VIZ,7.84,74.06,40.48,103.72,-28.5,123.9,72.5
2001-01-29 02:35:00,BJN,4.67,71.50,6.03,116.35,-488.9,220.8,278.1
2001-01-29 02:35:00,BRW,14.21,70.23,22.65,97.67,30.2,6.1,-71.8
2001-01-29 02:35:00,CHD,11.64,65.13,-13.94,88.59,-23.4,-29.0,9.3
2001-01-29 02:35:00,CY0,22.69,79.08,-47.96,123.80,155.0,-76.2,139.2
2001-01-29 02:35:00,DIK,7.87,68.74,30.33,100.20,-202.4,118.9,54.4
2001-01-29 02:35:00,DMH,3.19,77.27,-23.72,120.55,96.2,35.7,187.4
2001-01-29 02:35:00,DNB,2.76,75.13,-23.62,123.02,-101.1,-6.5,265.9
2001-01-29 02:35:00,HOP,5.13,73.14,10.45,114.13,-138.3,213.9,210.8
2001-01-29 02:35:00,HRN,4.76,74.18,3.46,115.76,-46.7,227.0,303.0
