Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-03-05 12:08:00,NAN,8.71,64.49,-27.63,80.34,11.2,27.2,3.2
2001-03-05 12:08:00,NRD,14.17,81.10,-24.76,87.90,-14.9,34.9,-4.1
2001-03-05 12:08:00,RES,4.51,83.23,-38.83,97.23,23.3,16.2,28.8
2001-03-05 12:08:00,TIK,20.39,66.07,-17.53,106.97,-6.2,-19.0,12.4
2001-03-05 12:09:00,AND,13.93,66.37,3.50,75.96,24.6,-8.1,13.8
2001-03-05 12:09:00,DIK,17.64,68.74,30.34,92.85,61.8,-11.6,11.1
2001-03-05 12:09:00,FSP,2.75,67.47,26.39,109.83,-36.9,10.8,3.5
2001-03-05 12:09:00,HLL,11.75,64.26,-17.73,71.49,8.4,-4.4,38.7
2001-03-05 12:09:00,NAN,8.73,64.49,-27.63,80.22,11.6,29.8,5.7
2001-03-05 12:09:00,NRD,14.19,81.10,-24.76,87.89,-20.8,39.6,-16.6
2001-03-05 12:09:00,RES,4.53,83.23,-38.83,97.16,21.8,15.0,26.9
2001-03-05 12:09:00,TIK,20.40,66.07,-17.53,107.03,1.5,-13.3,9.7
2001-03-05 12:10:00,AND,13.94,66.37,3.50,75.99,28.2,-5.1,6.1
2001-03-05 12:10:00,DIK,17.66,68.74,30.34,92.92,60.7,-13.3,11.1
2001-03-05 12:10:00,FSP,2.77,67.47,26.39,109.72,-25.1,2.7,-4.9
2001-03-05 12:10:00,HLL,11.77,64.26,-17.73,71.45,20.8,-6.6,40.5
2001-03-05 12:10:00,NAN,8.75,64.49,-27.63,80.10,11.8,26.4,5.7
2001-03-05 12:10:00,NRD,14.21,81.10,-24.76,87.88,-18.4,39.7,-21.1
2001-03-05 12:10:00,RES,4.54,83.23,-38.83,97.09,17.4,9.4,22.9
2001-03-05 12:10:00,TIK,20.42,66.07,-17.53,107.10,7.9,-9.6,11.4
2001-03-05 12:11:00,AND,13.96,66.37,3.50,76.01,36.4,-5.6,-5.8
2001-03-05 12:11:00,DIK,17.68,68.74,30.34,92.99,49.7,-13.3,12.2
2001-03-05 12:11:00,FSP,2.79,67.47,26.39,109.61,-6.7,-2.4,-11.4
2001-03-05 12:11:00,HLL,11.79,64.26,-17.73,71.41,23.5,-3.2,42.8
2001-03-05 12:11:00,NAN,8.76,64.49,-27.63,79.97,11.4,19.5,6.4
2001-03-05 12:11:00,NRD,14.23,81.10,-24.76,87.87,-15.1,39.7,-23.0
2001-03-05 12:11:00,RES,4.56,83.23,-38.83,97.03,13.7,7.9,20.9
2001-03-05 12:11:00,TIK,20.44,66.07,-17.53,107.16,9.8,-8.6,17.1
2001-03-05 12:12:00,AND,13.98,66.37,3.50,76.04,39.8,-2.9,-11.1
2001-03-05 12:12:00,DIK,17.69,68.74,30.34,93.05,36.6,-13.3,13.2
2001-03-05 12:12:00,FSP,2.81,67.47,26.39,109.51,-1.1,-0.6,-9.5
2001-03-05 12:12:00,HLL,11.80,64.26,-17.73,71.36,23.4,-2.1,45.0
2001-03-05 12:12:00,NAN,8.78,64.49,-27.63,79.85,15.5,17.2,5.8
2001-03-05 12:12:00,NRD,14.24,81.10,-24.76,87.86,-13.7,41.2,-24.9
2001-03-05 12:12:00,RES,4.58,83.23,-38.83,96.96,10.9,7.0,20.9
2001-03-05 12:12:00,TIK,20.45,66.07,-17.53,107.22,8.7,-9.6,23.7
2001-03-05 12:13:00,AND,13.99,66.37,3.50,76.06,45.2,1.2,-13.0
2001-03-05 12:13:00,DIK,17.71,68.74,30.34,93.12,26.6,-9.9,14.2
2001-03-05 12:13:00,FSP,2.82,67.47,26.39,109.40,-11.1,5.9,-4.5
2001-03-05 12:13:00,HLL,11.82,64.26,-17.73,71.32,15.5,-3.9,46.5
2001-03-05 12:13:00,NAN,8.80,64.49,-27.63,79.73,29.6,8.4,8.2
2001-03-05 12:13:00,NRD,14.26,81.10,-24.76,87.85,-9.0,39.1,-22.3
2001-03-05 12:13:00,RES,4.59,83.23,-38.83,96.89,9.4,5.8,21.9
2001-03-05 12:13:00,TIK,20.47,66.07,-17.53,107.29,6.5,-12.8,30.6
2001-03-05 12:14:00,AND,14.01,66.37,3.50,76.09,45.5,1.4,-7.0
2001-03-05 12:14:00,DIK,17.73,68.74,30.34,93.19,27.5,-8.2,14.3
2001-03-05 12:14:00,FSP,2.84,67.47,26.39,109.29,-35.5,12.0,-7.3
2001-03-05 12:14:00,HLL,11.84,64.26,-17.73,71.28,-10.9,6.8,43.7
2001-03-05 12:14:00,NAN,8.81,64.49,-27.63,79.60,12.3,-6.3,15.5
2001-03-05 12:14:00,NRD,14.28,81.10,-24.76,87.84,-10.6,40.5,-20.0
2001-03-05 12:14:00,RES,4.61,83.23,-38.83,96.83,9.8,7.2,23.9
2001-03-05 12:14:00,TIK,20.49,66.07,-17.53,107.35,3.4,-14.8,32.2
2001-03-05 12:15:00,AND,14.03,66.37,3.50,76.11,48.2,-1.4,-8.5
2001-03-05 12:15:00,DIK,17.74,68.74,30.34,93.26,37.5,-8.2,14.3
2001-03-05 12:15:00,FSP,2.86,67.47,26.39,109.18,-55.6,10.5,-21.8
2001-03-05 12:15:00,HLL,11.86,64.26,-17.73,71.24,-19.8,16.8,38.0
2001-03-05 12:15:00,NAN,8.83,64.49,-27.63,79.48,-23.6,-0.6,8.1
2001-03-05 12:15:00,NRD,14.29,81.10,-24.76,87.83,-19.4,42.9,-23.9
2001-03-05 12:15:00,RES,4.63,83.23,-38.83,96.76,12.3,12.6,26.9
2001-03-05 12:15:00,TIK,20.50,66.07,-17.53,107.41,1.4,-13.7,26.5
2001-03-05 12:16:00,AND,14.04,66.37,3.50,76.14,55.7,-7.7,-19.5
2001-03-05 12:16:00,DIK,17.76,68.74,30.34,93.33,50.4,-13.3,13.4
