Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
1997-01-06 22:30:00,BLC,15.10,74.21,-0.61,98.21,0.6,-3.0,1.4
1997-01-06 22:30:00,BSL,16.01,41.48,1.21,82.67,5.7,0.9,3.2
1997-01-06 22:30:00,DLR,15.06,39.02,7.75,74.13,10.7,1.8,0.5
1997-01-06 22:30:00,EKP,15.40,71.41,-2.09,97.09,-15.0,0.8,-2.5
1997-01-06 22:30:00,FCC,15.44,69.20,-0.54,95.73,0.9,-4.8,-4.1
1997-01-06 22:30:00,GIM,15.41,66.88,1.38,94.11,3.7,-5.8,-3.5
1997-01-06 22:30:00,PIN,15.34,60.74,4.46,89.78,15.7,0.7,-5.3
1997-01-06 22:30:00,RAN,15.59,73.14,-7.67,98.80,-1.3,-6.2,3.0
1997-01-06 22:30:00,TAL,15.18,79.12,-18.22,101.97,-12.2,-9.9,4.3
1997-01-06 22:31:00,BLC,15.11,74.21,-0.61,98.30,0.6,-3.0,-0.6
1997-01-06 22:31:00,BSL,16.02,41.48,1.21,82.85,5.7,0.9,3.2
1997-01-06 22:31:00,DLR,15.08,39.02,7.75,74.30,10.6,1.7,0.5
1997-01-06 22:31:00,EKP,15.42,71.41,-2.09,97.19,-13.6,1.3,-3.1
1997-01-06 22:31:00,FCC,15.46,69.20,-0.54,95.84,2.9,-3.8,-4.1
1997-01-06 22:31:00,GIM,15.43,66.88,1.38,94.22,5.6,-4.8,-4.8
1997-01-06 22:31:00,PIN,15.36,60.74,4.46,89.91,15.5,0.8,-4.6
1997-01-06 22:31:00,RAN,15.61,73.14,-7.67,98.89,-1.3,-7.3,2.1
1997-01-06 22:31:00,TAL,15.20,79.12,-18.22,102.04,-12.2,-9.8,4.8
1997-01-06 22:32:00,BLC,15.13,74.21,-0.61,98.39,-0.4,-2.1,-1.5
1997-01-06 22:32:00,BSL,16.04,41.48,1.21,83.04,5.6,0.8,3.2
1997-01-06 22:32:00,DLR,15.10,39.02,7.75,74.47,10.6,1.6,0.5
1997-01-06 22:32:00,EKP,15.43,71.41,-2.09,97.29,-13.9,2.9,-4.7
1997-01-06 22:32:00,FCC,15.47,69.20,-0.54,95.95,2.9,-2.9,-4.1
1997-01-06 22:32:00,GIM,15.45,66.88,1.38,94.34,5.9,-4.3,-5.2
1997-01-06 22:32:00,PIN,15.37,60.74,4.46,90.04,15.4,0.6,-4.6
1997-01-06 22:32:00,RAN,15.62,73.14,-7.67,98.99,-3.8,-6.8,-0.4
1997-01-06 22:32:00,TAL,15.21,79.12,-18.22,102.12,-10.2,-7.9,4.9
1997-01-06 22:33:00,BLC,15.14,74.21,-0.61,98.47,-2.4,-2.1,-0.5
1997-01-06 22:33:00,BSL,16.05,41.48,1.21,83.22,6.6,0.7,3.3
1997-01-06 22:33:00,DLR,15.11,39.02,7.75,74.65,10.5,1.4,1.4
1997-01-06 22:33:00,EKP,15.45,71.41,-2.09,97.39,-15.2,3.7,-5.0
1997-01-06 22:33:00,FCC,15.49,69.20,-0.54,96.05,1.9,-2.9,-5.0
1997-01-06 22:33:00,GIM,15.46,66.88,1.38,94.45,5.8,-4.5,-5.8
1997-01-06 22:33:00,PIN,15.39,60.74,4.46,90.17,16.1,0.5,-4.8
1997-01-06 22:33:00,RAN,15.64,73.14,-7.67,99.09,-5.9,-5.9,-2.1
