Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
1998-02-02 00:06:00,FCC,16.99,69.16,-0.68,101.37,2.6,-4.3,6.5
1998-02-02 00:06:00,GIM,16.97,66.84,1.22,100.49,1.5,1.2,9.1
1998-02-02 00:06:00,PIN,16.89,60.71,4.30,97.99,-16.3,-2.2,2.3
1998-02-02 00:06:00,RAN,17.14,73.09,-7.70,103.20,3.2,4.5,-14.7
1998-02-02 00:06:00,TAL,16.74,79.06,-17.91,103.94,-22.7,-16.6,5.4
1998-02-02 00:07:00,BLC,16.67,74.15,-0.80,101.94,4.6,6.9,-12.3
1998-02-02 00:07:00,BSL,17.57,41.48,1.09,97.38,-6.4,1.1,1.0
1998-02-02 00:07:00,DLR,16.63,39.04,7.66,87.82,-9.9,3.3,0.5
1998-02-02 00:07:00,EKP,16.97,71.36,-2.22,102.06,-3.7,6.7,3.0
1998-02-02 00:07:00,FCC,17.01,69.16,-0.68,101.50,3.2,-2.5,2.0
1998-02-02 00:07:00,GIM,16.98,66.84,1.22,100.62,11.5,5.8,5.5
1998-02-02 00:07:00,PIN,16.91,60.71,4.30,98.14,-16.6,-2.2,3.0
1998-02-02 00:07:00,RAN,17.16,73.09,-7.70,103.31,6.6,6.7,-11.1
1998-02-02 00:07:00,TAL,16.75,79.06,-17.91,104.03,-21.5,-16.8,4.5
1998-02-02 00:08:00,BLC,16.68,74.15,-0.80,102.05,12.6,11.0,-10.3
1998-02-02 00:08:00,BSL,17.59,41.48,1.09,97.59,-7.4,1.1,1.0
1998-02-02 00:08:00,DLR,16.64,39.04,7.66,88.02,-10.9,2.5,0.5
1998-02-02 00:08:00,EKP,16.99,71.36,-2.22,102.18,-2.4,8.4,4.2
1998-02-02 00:08:00,FCC,17.02,69.16,-0.68,101.62,5.8,-1.1,2.5
1998-02-02 00:08:00,GIM,17.00,66.84,1.22,100.75,9.6,3.0,9.3
1998-02-02 00:08:00,PIN,16.92,60.71,4.30,98.30,-19.1,-3.5,2.7
1998-02-02 00:08:00,RAN,17.17,73.09,-7.70,103.43,12.2,11.8,-8.6
1998-02-02 00:08:00,TAL,16.77,79.06,-17.91,104.12,-20.4,-15.7,3.1
1998-02-02 00:09:00,BLC,16.70,74.15,-0.80,102.15,14.5,13.0,-7.3
1998-02-02 00:09:00,BSL,17.60,41.48,1.09,97.80,-6.4,0.3,1.0
1998-02-02 00:09:00,DLR,16.66,39.04,7.66,88.23,-10.9,2.5,0.4
1998-02-02 00:09:00,EKP,17.00,71.36,-2.22,102.30,-3.3,7.4,7.8
1998-02-02 00:09:00,FCC,17.04,69.16,-0.68,101.75,2.8,-2.8,5.3
1998-02-02 00:09:00,GIM,17.01,66.84,1.22,100.89,-1.4,-2.6,15.0
1998-02-02 00:09:00,PIN,16.94,60.71,4.30,98.45,-19.3,-4.1,1.7
1998-02-02 00:09:00,RAN,17.19,73.09,-7.70,103.54,14.4,14.6,-5.9
1998-02-02 00:09:00,TAL,16.79,79.06,-17.91,104.20,-19.8,-12.9,1.5
1998-02-02 00:10:00,BLC,16.72,74.15,-0.80,102.26,10.5,12.9,-3.3
1998-02-02 00:10:00,BSL,17.62,41.48,1.09,98.01,-6.4,0.3,1.0
1998-02-02 00:10:00,DLR,16.68,39.04,7.66,88.43,-9.9,2.4,0.4
1998-02-02 00:10:00,EKP,17.02,71.36,-2.22,102.41,-9.5,4.8,7.5
1998-02-02 00:10:00,FCC,17.06,69.16,-0.68,101.88,-2.6,-4.7,4.3
1998-02-02 00:10:00,GIM,17.03,66.84,1.22,101.02,-5.0,-1.8,13.8
1998-02-02 00:10:00,PIN,16.96,60.71,4.30,98.60,-17.4,-3.6,1.5
