Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-03-01 00:00:00,AAE,2.29,0.67,1.47,144.70,-5.0,-1.7,-1.9
2001-03-01 00:00:00,ABK,1.70,65.22,5.10,118.40,-133.6,37.6,-96.4
2001-03-01 00:00:00,ALE,1.47,87.19,-67.48,100.68,70.9,16.7,5.1
2001-03-01 00:00:00,AND,1.60,66.37,3.49,117.77,-177.6,46.9,64.0
2001-03-01 00:00:00,BJN,2.12,71.50,6.05,112.50,2.9,49.3,92.6
2001-03-01 00:00:00,BOR,2.46,54.00,10.45,122.79,-8.5,-11.2,-1.0
2001-03-01 00:00:00,HAN,1.89,58.58,7.85,122.69,-4.7,-12.7,-16.5
2001-03-01 00:00:00,HOP,2.59,73.14,10.47,110.11,15.2,37.6,35.5
2001-03-01 00:00:00,HRN,2.21,74.18,3.48,110.32,35.1,37.6,56.3
2001-03-01 00:00:00,ISK,1.69,35.84,3.96,139.40,3.1,-0.4,2.4
2001-03-01 00:00:00,IVA,2.15,65.06,10.02,117.02,-96.7,18.4,-88.4
2001-03-01 00:00:00,KEV,2.19,66.31,10.22,115.99,-172.1,61.2,-25.6
2001-03-01 00:00:00,KIL,1.83,65.82,6.37,117.53,-172.3,49.6,-68.5
2001-03-01 00:00:00,KIR,1.75,64.61,5.96,118.69,-81.4,-0.5,-104.8
2001-03-01 00:00:00,LOZ,2.54,64.22,13.94,116.02,-43.9,-23.8,-47.8
2001-03-01 00:00:00,LYR,2.37,75.31,3.62,109.14,31.3,13.2,41.2
2001-03-01 00:00:00,MUO,1.93,64.65,7.77,118.10,-81.9,-1.5,-99.3
2001-03-01 00:00:00,NAL,2.32,76.25,0.48,108.59,34.9,30.1,29.8
2001-03-01 00:00:00,NRD,1.87,81.10,-24.77,105.53,34.1,21.7,2.1
2001-03-01 00:00:00,NUR,1.72,56.76,6.55,124.73,-4.1,-8.6,-10.5
2001-03-01 00:00:00,OUJ,1.99,60.88,8.76,120.61,-12.8,-14.8,-30.4
2001-03-01 00:00:00,OUL,1.93,61.52,8.26,120.36,-19.4,-24.8,-52.4
2001-03-01 00:00:00,PEL,1.91,63.46,7.81,119.04,-38.0,-9.8,-70.9
2001-03-01 00:00:00,QSB,2.07,27.78,3.62,140.16,-4.8,-1.3,0.3
2001-03-01 00:00:00,SOD,2.06,63.86,9.31,118.19,-42.4,-6.5,-72.6
2001-03-01 00:00:00,TAR,1.77,54.39,6.69,126.28,-16.8,17.9,1.8
2001-03-01 00:00:00,TRO,1.77,66.58,5.33,117.14,-187.3,60.0,21.9
2001-03-01 00:01:00,AAE,2.30,0.67,1.47,144.45,-5.0,-1.7,-1.9
2001-03-01 00:01:00,ABK,1.71,65.22,5.10,118.37,-141.8,35.4,-87.4
2001-03-01 00:01:00,ALE,1.48,87.19,-67.48,100.71,81.4,16.4,8.4
2001-03-01 00:01:00,AND,1.62,66.37,3.49,117.74,-179.9,32.3,47.1
2001-03-01 00:01:00,BJN,2.14,71.50,6.05,112.48,-0.1,51.9,97.9
2001-03-01 00:01:00,BOR,2.48,54.00,10.45,122.70,-8.0,-11.2,-1.3
2001-03-01 00:01:00,HAN,1.90,58.58,7.85,122.64,-4.4,-12.8,-17.0
2001-03-01 00:01:00,HOP,2.60,73.14,10.47,110.09,15.6,38.3,36.9
2001-03-01 00:01:00,HRN,2.23,74.18,3.48,110.31,37.5,37.2,56.2
2001-03-01 00:01:00,ISK,1.70,35.84,3.96,139.27,3.1,-0.1,2.1
2001-03-01 00:01:00,IVA,2.17,65.06,10.02,116.98,-99.3,18.3,-88.3
2001-03-01 00:01:00,KEV,2.21,66.31,10.22,115.95,-174.2,57.1,-21.6
2001-03-01 00:01:00,KIL,1.85,65.82,6.37,117.50,-167.8,54.9,-60.0
2001-03-01 00:01:00,KIR,1.77,64.61,5.96,118.66,-86.7,-1.0,-102.5
2001-03-01 00:01:00,LOZ,2.56,64.22,13.94,115.96,-45.3,-23.8,-48.7
2001-03-01 00:01:00,LYR,2.39,75.31,3.62,109.13,34.1,12.8,40.4
2001-03-01 00:01:00,MUO,1.94,64.65,7.77,118.06,-83.8,-0.4,-99.8
2001-03-01 00:01:00,NAL,2.33,76.25,0.48,108.58,37.6,28.7,27.4
2001-03-01 00:01:00,NRD,1.88,81.10,-24.77,105.55,37.8,19.7,6.1
2001-03-01 00:01:00,NUR,1.74,56.76,6.55,124.67,-3.1,-8.7,-11.5
2001-03-01 00:01:00,OUJ,2.00,60.88,8.76,120.56,-13.1,-15.3,-31.0
2001-03-01 00:01:00,OUL,1.95,61.52,8.26,120.32,-20.1,-25.0,-53.3
2001-03-01 00:01:00,PEL,1.92,63.46,7.81,119.00,-39.3,-10.2,-72.2
2001-03-01 00:01:00,QSB,2.09,27.78,3.62,139.99,-4.8,-1.3,0.3
2001-03-01 00:01:00,SOD,2.08,63.86,9.31,118.15,-45.3,-6.0,-74.6
2001-03-01 00:01:00,TAR,1.79,54.39,6.69,126.22,-17.0,20.0,1.6
2001-03-01 00:01:00,TRO,1.79,66.58,5.33,117.11,-178.4,49.2,27.5
2001-03-01 00:02:00,AAE,2.32,0.67,1.47,144.21,-5.0,-0.7,-2.9
2001-03-01 00:02:00,ABK,1.73,65.22,5.10,118.34,-147.8,24.9,-80.4
2001-03-01 00:02:00,ALE,1.50,87.19,-67.48,100.74,91.9,16.2,11.7
2001-03-01 00:02:00,AND,1.64,66.37,3.49,117.72,-187.5,43.2,21.6
2001-03-01 00:02:00,BJN,2.15,71.50,6.05,112.46,-0.8,51.8,103.7
2001-03-01 00:02:00,BOR,2.50,54.00,10.45,122.61,-7.4,-11.4,-1.4
2001-03-01 00:02:00,HAN,1.92,58.58,7.85,122.58,-4.0,-12.3,-17.7
2001-03-01 00:02:00,HOP,2.62,73.14,10.47,110.06,17.1,36.8,39.1
2001-03-01 00:02:00,HRN,2.24,74.18,3.48,110.29,39.0,35.2,56.2
2001-03-01 00:02:00,ISK,1.72,35.84,3.96,139.14,3.2,0.1,2.4
2001-03-01 00:02:00,IVA,2.18,65.06,10.02,116.93,-105.7,20.5,-90.5
2001-03-01 00:02:00,KEV,2.23,66.31,10.22,115.91,-179.3,55.3,-19.7
2001-03-01 00:02:00,KIL,1.86,65.82,6.37,117.47,-172.2,50.6,-47.9
2001-03-01 00:02:00,KIR,1.79,64.61,5.96,118.63,-92.6,-3.1,-101.3
2001-03-01 00:02:00,LOZ,2.58,64.22,13.94,115.91,-47.5,-22.3,-51.5
2001-03-01 00:02:00,LYR,2.41,75.31,3.62,109.12,35.1,11.2,39.6
2001-03-01 00:02:00,MUO,1.96,64.65,7.77,118.02,-89.9,2.0,-101.1
2001-03-01 00:02:00,NAL,2.35,76.25,0.48,108.57,38.7,27.2,25.2
2001-03-01 00:02:00,NRD,1.90,81.10,-24.77,105.56,40.9,18.4,9.2
2001-03-01 00:02:00,NUR,1.76,56.76,6.55,124.62,-2.1,-8.8,-11.5
2001-03-01 00:02:00,OUJ,2.02,60.88,8.76,120.51,-13.4,-14.9,-31.7
2001-03-01 00:02:00,OUL,1.96,61.52,8.26,120.27,-20.6,-25.0,-54.4
2001-03-01 00:02:00,PEL,1.94,63.46,7.81,118.96,-42.2,-9.4,-74.2
2001-03-01 00:02:00,QSB,2.11,27.78,3.62,139.82,-3.8,-1.4,0.3
2001-03-01 00:02:00,SOD,2.10,63.86,9.31,118.10,-47.3,-5.7,-75.6
2001-03-01 00:02:00,TAR,1.80,54.39,6.69,126.15,-17.2,21.8,1.4
2001-03-01 00:02:00,TRO,1.80,66.58,5.33,117.08,-183.9,40.8,25.3
2001-03-01 00:03:00,AAE,2.34,0.67,1.47,143.96,-5.0,-1.7,-1.9
2001-03-01 00:03:00,ABK,1.75,65.22,5.10,118.31,-144.0,22.6,-84.4
2001-03-01 00:03:00,ALE,1.51,87.19,-67.48,100.77,100.4,15.8,12.7
2001-03-01 00:03:00,AND,1.65,66.37,3.49,117.70,-192.4,68.1,10.0
2001-03-01 00:03:00,BJN,2.17,71.50,6.05,112.44,-2.7,53.6,111.2
2001-03-01 00:03:00,BOR,2.51,54.00,10.45,122.51,-6.9,-11.1,-1.7
2001-03-01 00:03:00,HAN,1.94,58.58,7.85,122.52,-3.4,-11.8,-18.3
2001-03-01 00:03:00,HOP,2.64,73.14,10.47,110.04,16.3,37.1,40.8
2001-03-01 00:03:00,HRN,2.26,74.18,3.48,110.28,40.2,33.9,55.5
2001-03-01 00:03:00,ISK,1.73,35.84,3.96,139.02,2.7,0.1,2.4
2001-03-01 00:03:00,IVA,2.20,65.06,10.02,116.89,-108.2,21.2,-90.2
2001-03-01 00:03:00,KEV,2.24,66.31,10.22,115.87,-177.7,51.6,-18.1
2001-03-01 00:03:00,KIL,1.88,65.82,6.37,117.44,-171.4,42.8,-46.0
